person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,extraction_date
29,59409,OWN,4.0,VENTURE,B,4630,18.66,1,0.31,N,3,2023-03-02
29,69798,RENT,4.0,DEBTCONSOLIDATION,D,8035,14.53,1,0.28,Y,1,2023-03-02
22,53146,RENT,7.0,MEDICAL,B,20320,17.48,1,0.28,N,1,2023-03-02
24,205414,RENT,1.0,VENTURE,D,7513,7.83,1,0.28,N,5,2023-03-02
22,65224,OWN,7.0,HOMEIMPROVEMENT,D,21841,8.23,1,0.12,Y,3,2023-03-02
25,71447,RENT,8.0,VENTURE,D,10374,,1,0.28,N,4,2023-03-02
25,53465,RENT,5.0,VENTURE,B,10527,12.4,1,0.25,N,5,2023-03-02
34,164960,MORTGAGE,1.0,PERSONAL,C,10458,7.16,1,0.24,N,5,2023-03-02
23,55778,RENT,1.0,PERSONAL,B,7832,11.95,1,0.24,N,3,2023-03-02
40,91774,RENT,5.0,HOMEIMPROVEMENT,E,3766,14.59,1,0.27,Y,3,2023-03-02
26,14470,RENT,7.0,DEBTCONSOLIDATION,D,17878,17.24,1,0.27,Y,1,2023-03-02
31,71116,RENT,2.0,VENTURE,C,9025,15.99,1,0.02,Y,1,2023-03-02
35,31799,MORTGAGE,1.0,EDUCATION,A,16289,11.29,1,0.04,N,3,2023-03-02
32,64707,RENT,4.0,VENTURE,B,5907,7.63,1,0.05,N,2,2023-03-02
21,64114,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8060,13.24,1,0.05,N,2,2023-03-02
20,47453,RENT,2.0,DEBTCONSOLIDATION,B,17321,7.49,1,0.07,N,4,2023-03-02
25,91828,MORTGAGE,2.0,DEBTCONSOLIDATION,E,3333,5.24,1,0.15,Y,3,2023-03-02
24,108545,MORTGAGE,0.0,VENTURE,B,5629,9.0,1,0.06,N,4,2023-03-02
22,86883,OWN,6.0,HOMEIMPROVEMENT,C,15301,8.66,1,0.21,Y,2,2023-03-02
23,50072,RENT,4.0,HOMEIMPROVEMENT,E,1675,11.44,1,0.26,Y,3,2023-03-02
33,14290,MORTGAGE,0.0,EDUCATION,B,8374,11.34,1,0.1,N,1,2023-03-02
32,49594,RENT,3.0,HOMEIMPROVEMENT,D,8470,12.58,1,0.26,Y,3,2023-03-02
34,29493,RENT,8.0,PERSONAL,C,18901,11.24,1,0.23,Y,1,2023-03-02
19,74657,MORTGAGE,5.0,PERSONAL,A,6375,11.05,1,0.18,N,4,2023-03-02
48,56356,RENT,5.0,PERSONAL,D,17658,12.27,1,0.19,Y,4,2023-03-02
23,111701,RENT,0.0,DEBTCONSOLIDATION,A,10441,13.33,1,0.1,N,3,2023-03-02
31,91252,MORTGAGE,4.0,MEDICAL,B,4163,13.02,1,0.06,N,4,2023-03-02
27,98623,RENT,7.0,HOMEIMPROVEMENT,D,3950,7.34,1,0.16,Y,1,2023-03-02
28,25174,RENT,4.0,VENTURE,B,4070,,1,0.08,N,2,2023-03-02
39,77634,RENT,3.0,MEDICAL,D,6747,13.74,1,0.26,N,1,2023-03-02
27,79094,RENT,2.0,HOMEIMPROVEMENT,D,14146,10.12,1,0.23,Y,1,2023-03-02
22,17863,OWN,1.0,HOMEIMPROVEMENT,B,24695,15.56,1,0.16,N,2,2023-03-02
25,42618,RENT,0.0,MEDICAL,D,8470,9.92,1,0.03,N,1,2023-03-02
31,78850,MORTGAGE,0.0,EDUCATION,A,2516,8.29,1,0.12,N,1,2023-03-02
20,19472,RENT,3.0,DEBTCONSOLIDATION,D,2399,,1,0.25,Y,2,2023-03-02
28,23641,RENT,2.0,MEDICAL,C,6257,10.26,1,0.22,Y,5,2023-03-02
46,46918,RENT,4.0,EDUCATION,B,16751,10.66,1,0.21,N,4,2023-03-02
34,154726,RENT,0.0,MEDICAL,B,3929,10.18,1,0.21,N,1,2023-03-02
26,89528,RENT,0.0,EDUCATION,B,3619,7.19,1,0.21,N,3,2023-03-02
25,32965,RENT,20.0,MEDICAL,D,5173,10.76,1,0.23,Y,1,2023-03-02
24,129263,OWN,,VENTURE,A,2958,6.38,1,0.06,N,3,2023-03-02
28,30879,RENT,3.0,PERSONAL,D,10777,7.77,1,0.23,N,3,2023-03-02
56,53128,RENT,14.0,PERSONAL,B,2387,8.71,1,0.19,N,3,2023-03-02
26,59149,RENT,7.0,EDUCATION,D,5409,10.92,1,0.19,Y,3,2023-03-02
25,65443,RENT,9.0,VENTURE,B,7033,,1,0.19,N,4,2023-03-02
28,56371,OWN,5.0,EDUCATION,B,7001,12.72,1,0.12,N,3,2023-03-02
26,97306,MORTGAGE,4.0,VENTURE,C,12249,11.95,1,0.07,Y,3,2023-03-02
32,59743,RENT,0.0,PERSONAL,B,4286,7.62,1,0.08,N,2,2023-03-02
28,58552,RENT,3.0,MEDICAL,C,7881,14.84,1,0.14,Y,4,2023-03-02
24,55410,RENT,13.0,EDUCATION,B,20281,5.93,1,0.12,N,4,2023-03-02
25,38328,RENT,5.0,HOMEIMPROVEMENT,B,1416,8.36,1,0.01,N,3,2023-03-02
27,25369,MORTGAGE,1.0,PERSONAL,B,20829,16.83,1,0.21,N,3,2023-03-02
22,33916,RENT,6.0,DEBTCONSOLIDATION,B,24349,14.87,1,0.19,N,3,2023-03-02
29,110303,OWN,4.0,HOMEIMPROVEMENT,A,8530,13.37,1,0.21,N,3,2023-03-02
46,46017,RENT,8.0,PERSONAL,D,21574,12.93,1,0.19,Y,4,2023-03-02
20,35360,RENT,1.0,MEDICAL,B,13523,11.25,1,0.19,N,3,2023-03-02
25,72657,OWN,5.0,VENTURE,F,12161,7.14,1,0.21,N,3,2023-03-02
21,30101,RENT,6.0,EDUCATION,B,1118,7.45,1,0.19,N,4,2023-03-02
26,55174,RENT,7.0,DEBTCONSOLIDATION,B,8411,8.68,1,0.18,N,3,2023-03-02
20,51756,RENT,0.0,EDUCATION,B,11380,9.51,1,0.17,N,5,2023-03-02
26,83834,RENT,8.0,EDUCATION,B,2773,13.73,1,0.17,N,4,2023-03-02
33,68561,MORTGAGE,5.0,EDUCATION,A,3127,11.4,1,0.06,N,4,2023-03-02
27,70332,MORTGAGE,5.0,DEBTCONSOLIDATION,D,7048,7.28,1,0.16,Y,1,2023-03-02
37,63766,MORTGAGE,7.0,PERSONAL,B,8652,11.41,1,0.12,N,3,2023-03-02
22,47622,MORTGAGE,0.0,HOMEIMPROVEMENT,F,12645,6.27,1,0.15,N,4,2023-03-02
27,39184,MORTGAGE,7.0,EDUCATION,A,18358,5.8,1,0.12,N,5,2023-03-02
54,67025,OWN,4.0,MEDICAL,A,4029,11.34,1,0.38,N,2,2023-03-02
25,28770,MORTGAGE,12.0,DEBTCONSOLIDATION,C,19538,12.64,1,0.14,Y,3,2023-03-02
21,64061,OWN,8.0,PERSONAL,A,2215,12.56,1,0.13,N,2,2023-03-02
51,73643,RENT,0.0,DEBTCONSOLIDATION,E,20504,11.16,1,0.17,N,2,2023-03-02
39,77893,MORTGAGE,11.0,MEDICAL,C,4956,7.17,1,0.35,N,4,2023-03-02
24,11040,OWN,5.0,VENTURE,E,11671,,1,0.23,Y,1,2023-03-02
40,71338,MORTGAGE,7.0,VENTURE,A,10289,,1,0.34,N,3,2023-03-02
30,66180,RENT,7.0,PERSONAL,A,13278,6.18,1,0.14,N,3,2023-03-02
22,65068,OWN,5.0,PERSONAL,B,4547,,1,0.12,N,3,2023-03-02
22,42973,RENT,7.0,HOMEIMPROVEMENT,C,14350,7.14,1,0.14,Y,3,2023-03-02
24,61194,RENT,0.0,PERSONAL,C,7640,9.37,1,0.15,N,2,2023-03-02
27,36898,RENT,0.0,VENTURE,A,15448,11.41,1,0.19,N,3,2023-03-02
22,80739,MORTGAGE,2.0,MEDICAL,B,11741,10.44,1,0.22,N,3,2023-03-02
27,46580,RENT,0.0,VENTURE,B,5019,10.18,1,0.11,N,4,2023-03-02
22,86543,OWN,2.0,PERSONAL,A,11654,11.3,1,0.3,N,5,2023-03-02
25,74076,OWN,5.0,VENTURE,B,16127,13.05,1,0.27,N,4,2023-03-02
26,52604,RENT,8.0,PERSONAL,C,8918,10.99,1,0.5,N,3,2023-03-02
28,81904,RENT,4.0,DEBTCONSOLIDATION,B,9888,7.23,1,0.41,N,2,2023-03-02
28,42865,RENT,6.0,MEDICAL,C,2081,7.16,1,0.29,N,5,2023-03-02
27,38631,MORTGAGE,2.0,EDUCATION,B,26252,14.56,1,0.12,N,1,2023-03-02
22,66710,RENT,2.0,MEDICAL,B,2621,11.44,1,0.27,N,5,2023-03-02
26,51385,MORTGAGE,3.0,PERSONAL,A,12190,5.79,1,0.22,N,2,2023-03-02
24,41584,MORTGAGE,,VENTURE,E,9535,7.06,1,0.07,N,3,2023-03-02
24,77580,MORTGAGE,,PERSONAL,B,5612,17.03,1,0.07,N,4,2023-03-02
23,14996,RENT,4.0,PERSONAL,C,12788,,1,0.16,Y,4,2023-03-02
25,54019,MORTGAGE,1.0,MEDICAL,D,4977,5.17,1,0.07,N,3,2023-03-02
24,53306,RENT,1.0,PERSONAL,C,20875,6.67,1,0.45,N,3,2023-03-02
26,44357,RENT,1.0,EDUCATION,B,2383,11.52,1,0.39,N,5,2023-03-02
29,91411,MORTGAGE,6.0,DEBTCONSOLIDATION,A,4328,5.46,1,0.23,N,4,2023-03-02
29,34191,RENT,1.0,PERSONAL,E,3575,12.24,1,0.35,N,4,2023-03-02
24,71764,RENT,7.0,MEDICAL,D,2910,12.53,1,0.37,N,1,2023-03-02
27,88510,RENT,2.0,DEBTCONSOLIDATION,D,1835,12.15,1,0.33,Y,3,2023-03-02
43,266296,RENT,5.0,MEDICAL,D,7557,,1,0.31,N,1,2023-03-02
26,90244,RENT,12.0,VENTURE,B,4573,,1,0.27,N,4,2023-03-02
26,39581,RENT,2.0,HOMEIMPROVEMENT,E,2273,15.69,1,0.31,Y,2,2023-03-02
24,40641,RENT,5.0,PERSONAL,C,6277,10.91,1,0.24,Y,3,2023-03-02
38,37502,RENT,5.0,PERSONAL,D,1555,7.22,1,0.24,N,1,2023-03-02
25,78443,MORTGAGE,1.0,EDUCATION,A,10123,,1,0.06,N,2,2023-03-02
35,26446,OWN,3.0,VENTURE,B,3311,13.36,1,0.09,N,3,2023-03-02
23,86572,MORTGAGE,3.0,VENTURE,D,5198,10.87,1,0.13,N,4,2023-03-02
22,54960,MORTGAGE,16.0,EDUCATION,D,11099,10.83,1,0.16,Y,3,2023-03-02
24,41798,MORTGAGE,7.0,DEBTCONSOLIDATION,C,12012,7.15,1,0.09,N,5,2023-03-02
26,36218,MORTGAGE,3.0,VENTURE,D,1702,,1,0.1,Y,5,2023-03-02
42,28402,MORTGAGE,13.0,VENTURE,C,22521,11.84,1,0.13,Y,1,2023-03-02
23,103052,MORTGAGE,3.0,HOMEIMPROVEMENT,C,9507,12.06,1,0.28,Y,2,2023-03-02
30,55913,RENT,4.0,PERSONAL,D,2097,13.36,1,0.22,N,2,2023-03-02
39,36543,MORTGAGE,6.0,VENTURE,B,3772,9.72,1,0.36,N,4,2023-03-02
43,37957,RENT,12.0,HOMEIMPROVEMENT,B,8309,7.98,1,0.21,N,2,2023-03-02
36,35920,RENT,7.0,EDUCATION,B,12103,6.2,1,0.17,N,4,2023-03-02
26,76138,RENT,2.0,EDUCATION,B,22851,9.43,1,0.08,N,3,2023-03-02
27,6490,RENT,6.0,HOMEIMPROVEMENT,D,4495,10.49,1,0.22,Y,4,2023-03-02
22,45307,RENT,5.0,DEBTCONSOLIDATION,C,2441,,1,0.56,Y,3,2023-03-02
20,17743,RENT,6.0,VENTURE,B,7583,16.62,1,0.51,N,4,2023-03-02
25,77402,RENT,0.0,VENTURE,D,9518,14.87,1,0.5,Y,3,2023-03-02
25,78306,RENT,15.0,MEDICAL,A,5099,7.48,1,0.5,N,2,2023-03-02
24,68405,RENT,3.0,EDUCATION,D,5295,9.05,1,0.53,Y,3,2023-03-02
27,38560,RENT,8.0,PERSONAL,B,1716,10.55,1,0.46,N,2,2023-03-02
23,49682,MORTGAGE,10.0,EDUCATION,C,3621,12.44,1,0.13,Y,4,2023-03-02
31,71196,RENT,2.0,PERSONAL,F,9125,6.79,1,0.51,N,3,2023-03-02
27,147264,MORTGAGE,2.0,VENTURE,B,12920,9.09,1,0.06,N,2,2023-03-02
28,54634,RENT,0.0,MEDICAL,E,12583,13.4,1,0.49,N,4,2023-03-02
27,44544,RENT,7.0,PERSONAL,A,11703,,1,0.4,N,4,2023-03-02
25,50069,RENT,12.0,PERSONAL,B,16445,16.24,1,0.4,N,3,2023-03-02
25,48815,RENT,2.0,PERSONAL,A,23930,6.95,1,0.4,N,4,2023-03-02
33,52842,RENT,0.0,MEDICAL,B,11436,14.54,1,0.4,N,3,2023-03-02
24,24819,RENT,1.0,DEBTCONSOLIDATION,A,17647,13.58,1,0.39,N,2,2023-03-02
34,51517,RENT,7.0,EDUCATION,D,6402,8.79,1,0.38,N,2,2023-03-02
23,27438,RENT,6.0,DEBTCONSOLIDATION,A,8936,13.18,1,0.37,N,1,2023-03-02
27,42995,MORTGAGE,9.0,EDUCATION,C,17183,10.19,1,0.28,Y,3,2023-03-02
24,60748,RENT,4.0,DEBTCONSOLIDATION,E,9127,,1,0.41,Y,1,2023-03-02
19,116310,RENT,2.0,VENTURE,A,39279,17.93,1,0.36,N,5,2023-03-02
24,181041,RENT,2.0,VENTURE,D,17611,16.29,1,0.4,N,3,2023-03-02
27,21255,RENT,12.0,EDUCATION,A,23393,,1,0.36,N,3,2023-03-02
21,77629,RENT,9.0,PERSONAL,E,7898,6.71,1,0.39,Y,4,2023-03-02
28,21860,RENT,,EDUCATION,B,20367,7.4,1,0.34,N,3,2023-03-02
28,57183,RENT,9.0,DEBTCONSOLIDATION,B,6670,10.07,1,0.32,N,1,2023-03-02
26,69864,OWN,11.0,PERSONAL,A,4748,8.14,1,0.17,N,5,2023-03-02
25,63623,RENT,3.0,EDUCATION,B,5638,13.78,1,0.32,N,4,2023-03-02
23,38228,RENT,8.0,MEDICAL,B,10679,7.91,1,0.32,N,3,2023-03-02
21,80149,RENT,3.0,HOMEIMPROVEMENT,C,23011,14.85,1,0.32,N,2,2023-03-02
25,146327,RENT,4.0,DEBTCONSOLIDATION,F,24154,13.79,1,0.35,N,3,2023-03-02
22,57153,RENT,0.0,PERSONAL,C,6644,,1,0.31,N,2,2023-03-02
26,57994,OWN,7.0,VENTURE,B,5936,13.18,1,0.11,N,2,2023-03-02
26,49144,RENT,1.0,MEDICAL,B,10556,15.86,1,0.3,N,3,2023-03-02
38,29921,OWN,4.0,HOMEIMPROVEMENT,A,2920,,1,0.19,N,4,2023-03-02
27,172894,OWN,6.0,EDUCATION,A,12551,13.05,1,0.22,N,1,2023-03-02
40,25671,RENT,4.0,PERSONAL,D,20403,15.09,1,0.32,N,3,2023-03-02
28,74977,RENT,2.0,PERSONAL,B,4880,,1,0.27,N,3,2023-03-02
22,52770,RENT,8.0,EDUCATION,A,8238,8.07,1,0.25,N,1,2023-03-02
22,32916,RENT,8.0,DEBTCONSOLIDATION,E,13119,10.93,1,0.29,N,2,2023-03-02
70,118299,RENT,0.0,VENTURE,A,7352,,1,0.25,N,4,2023-03-02
24,64195,OWN,0.0,HOMEIMPROVEMENT,D,7259,,1,0.27,Y,4,2023-03-02
21,24981,OWN,0.0,EDUCATION,B,9614,12.01,1,0.28,N,2,2023-03-02
30,25186,RENT,5.0,PERSONAL,C,6755,7.32,1,0.24,N,4,2023-03-02
33,115345,RENT,5.0,VENTURE,D,5570,9.84,1,0.22,N,5,2023-03-02
23,70882,OWN,4.0,HOMEIMPROVEMENT,A,21755,5.6,1,0.35,N,3,2023-03-02
42,95776,RENT,15.0,DEBTCONSOLIDATION,F,4058,10.22,1,0.24,Y,1,2023-03-02
27,150946,RENT,3.0,DEBTCONSOLIDATION,G,10050,9.41,1,0.23,N,3,2023-03-02
24,50700,RENT,2.0,EDUCATION,B,10465,14.66,1,0.2,N,4,2023-03-02
23,30559,RENT,2.0,VENTURE,B,19979,,1,0.2,N,3,2023-03-02
22,64048,RENT,1.0,EDUCATION,G,9176,14.42,1,0.22,N,2,2023-03-02
35,93093,RENT,8.0,PERSONAL,D,10493,5.82,1,0.19,Y,5,2023-03-02
33,42723,MORTGAGE,4.0,MEDICAL,D,26139,13.03,1,0.14,N,2,2023-03-02
22,230619,RENT,2.0,DEBTCONSOLIDATION,B,10112,6.26,1,0.18,N,2,2023-03-02
25,32667,RENT,3.0,PERSONAL,B,10476,5.67,1,0.18,N,3,2023-03-02
25,50200,RENT,8.0,HOMEIMPROVEMENT,C,7450,7.26,1,0.18,N,1,2023-03-02
21,67764,RENT,5.0,MEDICAL,G,6904,6.05,1,0.18,Y,2,2023-03-02
30,131645,RENT,1.0,EDUCATION,A,10177,5.96,1,0.16,N,4,2023-03-02
24,126445,RENT,10.0,DEBTCONSOLIDATION,D,21956,7.57,1,0.17,Y,1,2023-03-02
26,39444,OWN,11.0,PERSONAL,A,5251,15.87,1,0.72,N,4,2023-03-02
41,83243,OWN,0.0,VENTURE,B,4871,9.96,1,0.35,N,4,2023-03-02
40,103634,RENT,1.0,DEBTCONSOLIDATION,B,5886,10.48,1,0.15,N,3,2023-03-02
29,58982,RENT,6.0,EDUCATION,F,2359,6.08,1,0.16,N,1,2023-03-02
24,15432,RENT,9.0,DEBTCONSOLIDATION,C,12488,8.7,1,0.14,Y,3,2023-03-02
25,59609,OWN,12.0,PERSONAL,B,10663,10.51,1,0.14,N,3,2023-03-02
32,29499,RENT,10.0,HOMEIMPROVEMENT,B,11903,7.87,1,0.55,N,1,2023-03-02
21,93240,RENT,10.0,MEDICAL,C,3168,6.72,1,0.2,N,2,2023-03-02
25,80304,RENT,7.0,PERSONAL,B,1687,13.3,1,0.43,N,4,2023-03-02
26,58577,MORTGAGE,12.0,DEBTCONSOLIDATION,B,10617,17.02,1,0.56,N,3,2023-03-02
39,26873,RENT,4.0,DEBTCONSOLIDATION,C,8477,9.06,1,0.23,N,5,2023-03-02
22,90569,RENT,7.0,PERSONAL,E,4463,17.17,1,0.31,N,5,2023-03-02
41,30196,OWN,0.0,MEDICAL,C,5352,8.24,1,0.22,N,1,2023-03-02
33,24299,OWN,1.0,MEDICAL,D,8521,14.58,1,0.3,Y,2,2023-03-02
24,37479,MORTGAGE,,MEDICAL,B,9996,7.64,1,0.22,N,4,2023-03-02
23,126550,OWN,11.0,VENTURE,B,18108,6.45,1,0.19,N,3,2023-03-02
34,44842,RENT,8.0,VENTURE,A,9043,14.99,1,0.35,N,2,2023-03-02
29,51639,RENT,7.0,PERSONAL,C,2878,,1,0.53,N,2,2023-03-02
23,53580,RENT,10.0,EDUCATION,B,4311,13.68,1,0.41,N,1,2023-03-02
31,89179,RENT,4.0,VENTURE,B,3361,15.25,1,0.38,N,3,2023-03-02
22,35975,MORTGAGE,0.0,VENTURE,C,1319,13.39,1,0.07,Y,3,2023-03-02
26,45418,RENT,10.0,EDUCATION,B,6986,12.01,1,0.36,N,4,2023-03-02
29,69774,RENT,4.0,HOMEIMPROVEMENT,B,10303,9.38,1,0.35,N,5,2023-03-02
25,246098,RENT,2.0,EDUCATION,B,17072,6.78,1,0.34,N,2,2023-03-02
28,116732,OWN,2.0,DEBTCONSOLIDATION,B,10151,6.52,1,0.17,N,4,2023-03-02
23,91270,RENT,5.0,VENTURE,C,3245,10.72,1,0.29,N,2,2023-03-02
33,32748,RENT,6.0,VENTURE,D,17378,10.45,1,0.26,N,1,2023-03-02
35,97367,RENT,5.0,MEDICAL,B,4453,19.07,1,0.39,N,4,2023-03-02
25,22596,RENT,2.0,DEBTCONSOLIDATION,C,7749,15.01,1,0.32,N,1,2023-03-02
31,94276,OWN,11.0,HOMEIMPROVEMENT,B,5208,11.28,1,0.16,N,2,2023-03-02
23,44632,RENT,5.0,EDUCATION,F,7513,,1,0.32,Y,2,2023-03-02
26,73306,RENT,9.0,VENTURE,E,3178,14.51,1,0.31,Y,4,2023-03-02
27,27265,MORTGAGE,12.0,PERSONAL,A,8647,5.97,1,0.27,N,2,2023-03-02
22,126833,RENT,,DEBTCONSOLIDATION,B,4534,13.87,1,0.64,N,2,2023-03-02
28,43043,RENT,0.0,HOMEIMPROVEMENT,C,6421,12.74,1,0.51,N,2,2023-03-02
26,57976,RENT,4.0,PERSONAL,B,9035,14.76,1,0.42,N,3,2023-03-02
20,28926,MORTGAGE,6.0,PERSONAL,D,6919,13.79,1,0.22,Y,4,2023-03-02
21,38098,RENT,13.0,EDUCATION,B,7379,11.76,1,0.39,N,4,2023-03-02
38,69069,RENT,,MEDICAL,C,8770,,1,0.38,N,2,2023-03-02
23,23305,RENT,1.0,DEBTCONSOLIDATION,B,5489,7.62,1,0.37,N,4,2023-03-02
20,30218,RENT,6.0,VENTURE,C,8023,9.24,1,0.37,Y,2,2023-03-02
22,30607,MORTGAGE,3.0,EDUCATION,B,2062,13.77,1,0.16,N,1,2023-03-02
33,111893,RENT,5.0,MEDICAL,E,5581,6.14,1,0.39,N,2,2023-03-02
28,9078,RENT,0.0,EDUCATION,B,12442,6.17,1,0.31,N,5,2023-03-02
21,49702,RENT,13.0,EDUCATION,F,4173,12.24,1,0.33,N,2,2023-03-02
26,90468,RENT,0.0,DEBTCONSOLIDATION,B,16428,,1,0.3,N,2,2023-03-02
25,63391,RENT,4.0,EDUCATION,B,4016,14.94,1,0.29,N,1,2023-03-02
30,34812,OWN,6.0,MEDICAL,A,5112,7.03,1,0.19,N,3,2023-03-02
22,73934,RENT,0.0,VENTURE,A,10509,14.25,1,0.29,N,2,2023-03-02
27,79847,OWN,3.0,MEDICAL,A,4777,10.78,1,0.32,N,2,2023-03-02
26,73691,RENT,0.0,MEDICAL,A,4223,9.35,1,0.28,N,5,2023-03-02
33,32514,RENT,1.0,VENTURE,B,9291,13.95,1,0.27,N,2,2023-03-02
22,77599,OWN,0.0,MEDICAL,C,7502,9.29,1,0.39,N,2,2023-03-02
26,128082,OWN,4.0,DEBTCONSOLIDATION,A,7156,7.61,1,0.21,N,2,2023-03-02
22,28085,RENT,0.0,DEBTCONSOLIDATION,B,13959,10.75,1,0.26,N,5,2023-03-02
24,92845,RENT,0.0,PERSONAL,B,20289,16.3,1,0.28,N,3,2023-03-02
23,42592,RENT,5.0,EDUCATION,E,5462,,1,0.27,N,1,2023-03-02
29,36255,MORTGAGE,5.0,DEBTCONSOLIDATION,D,5134,7.22,1,0.18,N,2,2023-03-02
27,22910,RENT,0.0,DEBTCONSOLIDATION,A,12317,17.03,1,0.22,N,3,2023-03-02
24,51322,RENT,3.0,PERSONAL,B,3270,12.32,1,0.2,N,2,2023-03-02
29,27348,MORTGAGE,8.0,PERSONAL,B,7040,13.05,1,0.26,N,1,2023-03-02
20,66239,RENT,6.0,PERSONAL,B,7690,11.79,1,0.38,N,2,2023-03-02
26,56959,RENT,0.0,VENTURE,C,11213,15.99,1,0.4,N,3,2023-03-02
23,24890,RENT,7.0,MEDICAL,G,8052,7.24,1,0.39,Y,4,2023-03-02
22,95148,RENT,15.0,DEBTCONSOLIDATION,C,4191,13.23,1,0.34,Y,3,2023-03-02
20,35156,RENT,3.0,PERSONAL,C,17353,12.74,1,0.26,Y,2,2023-03-02
40,61403,RENT,9.0,DEBTCONSOLIDATION,B,2938,9.09,1,0.28,N,2,2023-03-02
25,60853,OWN,5.0,VENTURE,B,3181,6.32,1,0.13,N,4,2023-03-02
23,25352,RENT,2.0,MEDICAL,A,5452,15.85,1,0.19,N,3,2023-03-02
33,45639,MORTGAGE,2.0,HOMEIMPROVEMENT,A,6907,7.76,1,0.36,N,4,2023-03-02
25,70205,OWN,1.0,EDUCATION,B,16270,15.68,1,0.16,N,3,2023-03-02
28,96848,RENT,8.0,MEDICAL,D,4450,11.33,1,0.36,N,4,2023-03-02
32,96107,RENT,7.0,HOMEIMPROVEMENT,B,5564,17.38,1,0.31,N,2,2023-03-02
33,59357,RENT,1.0,EDUCATION,D,2307,6.5,1,0.19,Y,2,2023-03-02
23,61863,RENT,,EDUCATION,A,17532,13.01,1,0.36,N,3,2023-03-02
23,104407,RENT,5.0,DEBTCONSOLIDATION,B,11786,7.32,1,0.69,N,2,2023-03-02
23,89245,RENT,3.0,VENTURE,B,21600,16.07,1,0.45,N,2,2023-03-02
24,59458,RENT,4.0,VENTURE,A,15906,10.88,1,0.42,N,2,2023-03-02
33,67393,MORTGAGE,12.0,DEBTCONSOLIDATION,C,6747,18.56,1,0.26,Y,2,2023-03-02
23,21137,RENT,3.0,MEDICAL,B,8072,12.91,1,0.4,N,4,2023-03-02
20,53781,OWN,1.0,EDUCATION,B,9241,8.02,1,0.48,N,1,2023-03-02
36,37423,RENT,3.0,VENTURE,D,6393,8.44,1,0.38,Y,2,2023-03-02
36,32718,RENT,0.0,EDUCATION,D,23761,,1,0.33,Y,4,2023-03-02
29,44859,RENT,3.0,VENTURE,B,7510,11.25,1,0.6,N,5,2023-03-02
28,45696,MORTGAGE,4.0,HOMEIMPROVEMENT,D,8535,9.84,1,0.07,Y,5,2023-03-02
25,52786,MORTGAGE,1.0,MEDICAL,A,13670,16.9,1,0.16,N,5,2023-03-02
26,36617,RENT,5.0,MEDICAL,A,9573,7.95,1,0.53,N,5,2023-03-02
23,47329,OWN,6.0,VENTURE,B,24704,5.5,1,0.05,N,2,2023-03-02
28,19375,RENT,1.0,MEDICAL,F,15432,7.71,1,0.5,Y,4,2023-03-02
26,57196,RENT,1.0,MEDICAL,B,2927,10.06,1,0.33,N,3,2023-03-02
23,57857,MORTGAGE,0.0,VENTURE,A,2105,8.51,1,0.21,N,5,2023-03-02
22,26410,RENT,1.0,PERSONAL,B,5012,15.62,1,0.36,N,2,2023-03-02
40,109409,RENT,5.0,PERSONAL,C,12103,,1,0.3,Y,4,2023-03-02
22,47625,RENT,7.0,DEBTCONSOLIDATION,D,6648,7.19,1,0.32,N,4,2023-03-02
27,115529,RENT,5.0,EDUCATION,B,3569,5.54,1,0.28,N,2,2023-03-02
26,80620,MORTGAGE,9.0,MEDICAL,D,4092,6.41,1,0.26,N,3,2023-03-02
23,124844,RENT,0.0,MEDICAL,E,18726,10.1,1,0.29,Y,5,2023-03-02
23,90733,RENT,1.0,HOMEIMPROVEMENT,A,14181,9.43,1,0.27,N,1,2023-03-02
36,56540,RENT,4.0,MEDICAL,B,3511,7.78,1,0.26,N,3,2023-03-02
21,38424,RENT,2.0,MEDICAL,B,5873,12.08,1,0.25,N,3,2023-03-02
21,21501,RENT,4.0,HOMEIMPROVEMENT,C,1987,,1,0.25,N,3,2023-03-02
20,98231,RENT,2.0,EDUCATION,B,6727,6.67,1,0.23,N,3,2023-03-02
42,81163,RENT,1.0,EDUCATION,E,7833,7.89,1,0.26,Y,3,2023-03-02
31,83287,RENT,4.0,EDUCATION,A,1761,,1,0.22,N,4,2023-03-02
29,53232,RENT,4.0,EDUCATION,C,8298,12.54,1,0.22,Y,4,2023-03-02
23,57790,RENT,3.0,PERSONAL,D,4771,11.68,1,0.21,Y,4,2023-03-02
24,91883,OTHER,3.0,PERSONAL,C,14037,15.54,1,0.39,Y,1,2023-03-02
34,21415,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10574,,1,0.32,N,4,2023-03-02
32,102662,RENT,8.0,HOMEIMPROVEMENT,A,6840,9.04,1,0.17,N,3,2023-03-02
32,88744,RENT,3.0,EDUCATION,C,7189,6.32,1,0.17,Y,2,2023-03-02
22,70507,RENT,3.0,PERSONAL,B,1371,5.85,1,0.25,N,3,2023-03-02
31,72917,MORTGAGE,3.0,EDUCATION,B,4501,14.23,1,0.77,N,3,2023-03-02
20,87204,RENT,4.0,VENTURE,A,2809,13.38,1,0.41,N,2,2023-03-02
